,Name,Description,Also known as,Scientific name,Substitutions
314,hot cocoa mix,You need only add boiling water to this powdered mix and stir to make hot chocolate.,"hot chocolate mix, instant cocoa mix",,"['powdered sugar', 'Mexican chocolate']"
315,hot mustard,,,Brassicaceae ,"['creole mustard', 'Chinese mustard']"
316,hot pepper sauce,"Three well-known brands are Tabasco sauce, Louisiana hot sauce, and the thicker Pickapeppa sauce.",Hot sauce,,"['Sriracha', 'red pepper flakes', 'cayenne pepper dried']"
317,huauzontle,"This Mexican vegetable looks like a long, skinny broccoli stick.  Mexican cooks dip them in batter and deep-fat fry them.",guausoncle,Chenopodium nuttalliae,['broccoli']
318,huli-huli sauce," This Hawaiian condiment is made with soy sauce, brown sugar, ginger juice, and other ingredients.  It's used to flavor meats.",,,[]
319,hummus,"Hummus is a creamy butter made from chickpeas, tahini, lemon juice and other spices. It is good as a spread on bread or crackers. ",,,"['nut butter', 'peanut butter']"
320,Hunan spices,See the Hunan Blended Spices posting on RecipeSource.com.,,,[]
321,hyssop,"The leaves and small blue flowers of this plant are used as a garnish or to impart a mild, slightly bitter flavor to salads, soups, and liqueurs. Don't waste your time drying the leaves--they'll lose almost all of their flavor.",,Hyssopus officinalis,['sage']
322,Indian bay leaf,Dried leaves are very good substitutes for fresh. Don't confuse these with Indonesian bay leaves.,"Indian bark, Indian cassia, Malabar leaf, malabathrum, tezpat",Cinnamomum tamala,['bay leaf']
323,Indonesian bay leaf,,"daun salam, Indian bay leaf, salam leaf",Syzygium polyanthum,"['curry leaf', 'bay leaf']"
324,infused garlic oil,,,,"['garlic', 'vegetable oil']"
325,invert sugar,This is used by commercial bakers to keep baked goods moist or by candy makers to make more finely grained candies. Look for it in candy making supply shops.,,,"['powdered sugar', 'doughnut sugar', 'sugar']"
326,iodized salt,"This is a variety of table salt. Iodized salt, which contains the flavorless additive potassium iodide to prevent goiter (an enlargement of the thyroid gland)",,,"['coarse salt', 'non-iodized salt', 'kosher salt', 'salt substitute']"
327,Italian parsley,This is the best parsley to use for cooking--it has more flavor than the more common curly parsley.  Avoid dried parsley; it has very little flavor.,,"Petroselinum crispum, neapolitanum","['curly parsley', 'chervil', 'celery', 'cilantro']"
328,Italian seasoning,,,,['marjoram']
329,jackfruit seed,"Jackfruits are immense and some contain hundreds of nutritious seeds, which resemble chestnuts.   Before eating the seeds, boil them for about five minutes, then roast them.",,Artocarpus heterophyllus,"['breadnut seeds', 'chestnut']"
330,jaggery,"This is a tan, unrefined sugar that is common in India. It's made from the sap of palm trees or sugar cane and is much more flavorful than granulated sugar. It's often sold in solid cakes, but it should crumble when you squeeze it.  Look for it in Indian markets.",,,"['molasses', 'palm sugar', 'piloncillo', 'dark brown sugar', 'maple sugar', 'date sugar']"
331,Japanese soy sauce,,shoyu,,['soy sauce']
332,jelly beans,,,,['jimmies']
333,jimmies,These are small colored rods used to decorate cakes and cookies.,,,"['dragees', 'nonpareils', 'sprinkles']"
334,Johannisberg Riesling,"This is a grape variety that produces a fragrant, fresh-tasting white wine that's great with ham, sausages, smoked fish, shellfish, or spicy Asian food.  It's the grape that's used to make excellent Rhine wines in Germany.  Don't confuse these excellent wines with domestic Riesling wines, which are usually made with inferior cousins of the Johanissberg Riesling grape.  Late harvest Johannisberg Rieslings are very sweet, and make excellent dessert wines.",White Riesling,,"['Rhine Wine', 'Gewürztraminer', 'Chenin blanc', 'Pinot blanc', 'water']"
335,juniper berries,"This dark blue spice is used to make gin, and to flavor game and sauerkraut. Crush the berries before using.",,,"['gin', 'bay leaf']"
336,kacang saus,This is an Indonesian peanut sauce.,saus kacang,,['kecap manis']
337,kaffir lime leaf,"A kaffir lime leaf look as if two glossy, dark green leaves were joined together end to end, forming a figure-eight pattern.  Most Thai recipes count each double leaf as two separate leaves.  Frozen kaffir lime leaves are a good substitute for fresh.  Dried leaves are much less flavorful, so use twice as many as the recipe calls for if you're substituting them for fresh leaves.","bai makrut, daun jeruk purut, daun limau purut, Indonesian lime leaves, magrood leaf, makroot leaf, makrut lime leaf",Citrus hystrix,"['lime', 'kaffir lime', 'lime', 'lemon zest', 'lemon']"
338,kalamansi juice,,"calamansi juice, musk lime juice, musklime juice",Citrus microcarp,"['kalamansi juice', 'mandarin orange juice', 'key lime juice', 'calamondin juice', 'lemon juice']"
339,Kashmiri red chili powder,This mild Kashmiri chili powder is used in Indian cooking to add flavor and color.,Kashmiri laal mirch,Capsicum annuum,['red chile powder']
340,kecap manis," This thick, dark sauce is the Indonesian ancester of ketchup.  Look for it in Indonesian markets.",,,"[""Maggi's seasoning sauce"", 'dark brown sugar']"
341,ketchup,"Ketchup is a common condiment especially in America. It is made with tomatoes, sugar, vinegar and spices.","catsup, tomato ketchup, tomato sauce (in Australia)",,"['clove', 'sugar', 'banana catsup']"
342,kewra essence,"This concentrated oil is made from male pandanus (screwpine) flowers, and it's used to flavor meats, desserts, and beverages in India and Southeast Asia. Look for tiny bottles of it in Indian and Asian markets. Don't confuse it with kewra water, which isn't nearly as potent","attar of kewra, keora, kewda, kewra ittar, kewra oil, pandan essence, screwpine essence",Pandanus odorifer,"['kewra water', 'rose water']"
343,kewra water,"This is an extract that's distilled from pandanus flowers, and used to flavor meats, drinks, and desserts in India and Southeast Asia.  Some brands of kewra water are artificially flavored, so check the label.","pandan essence, screwpine essence",,"['kewra essence', 'rose water']"
344,key lime juice,"Freshly squeezed lime juice is vastly superior to what you'll find in bottles. Key limes and bottled key lime juice are widely available in the Southeast, and in specialty markets elsewhere. Liquor stores sometimes carry Rose's lime juice, which is sweetened key lime juice.",Mexican lime juice,Citrus aurantiifolia,"['lime juice', 'passion fruit juice', 'calamondin juice', ""Rose's lime juice""]"
345,khmeli suneli,"Khmeli suneli is a traditional Georgian spice mix. It usually contains some combination of coriander, basil, celery seed, parsley, fenugreek, summer savory, mint, bay leaves, dill, cloves and parsley. Khmeli suneli is used to flavor sauces and stews.",,,['garam masala']
346,khus syrup,Indians use this to make desserts and drinks.,,Chrysopogon zizanioides,['rose syrup']
347,kirsch,This colorless cherry brandy is made primarily in Germany.  French kirsch isn't quite as dry.,"cherry brandy, kirschwasser, Schwarzwalder",,"['cherry liqueurs', 'framboise', 'plum brandy']"
348,Korean barbecue sauce,,"bulgogi sauce, bulkogi sauce",,"['Asian barbecue sauce', 'chili garlic sauce']"
349,kosher salt,"This salt was developed for the preparation of kosher meats, but many cooks prefer it over table salt.  It has coarser grains, so it's easier to use if you, like professional chefs, toss salt into pots with your fingers, measuring by touch.  Most kosher salt is also flaked, giving each grain a larger surface area.  This helps the salt adhere better, so it's great for lining margarita glasses, and for making a salt crust on meats or fish. Kosher salt also is preferred over table salt for canning and pickling.  Like pickling salt, kosher salt is free of iodine, which can react adversely with certain foods.  Some brands of kosher salt contain yellow prussiate of soda, an anti-caking agent, but unlike the anti-caking additive in table salt, it doesn't cloud pickling liquids.  The only drawback to using kosher salt for pickling or canning is that the grains are coarser and flakier, and can't be packed as tightly into a measuring cup as pickling salt.  This raises the risk that the salt won't be properly measured. To get around this problem, measure by weight instead of volume.  With its large grains, kosher salt isn't a good choice for baking.  Look for boxes of it in the spice section of your supermarket.",,,"['pickling salt', 'Margarita salt', 'table salt']"
350,Kosher wine,"This is wine that's been made in accordance with Rabbinical law.   Most people think of them as syrupy-sweet screw-top wines made with Concord grapes, but some kosher wines are now being produced that are indistinguishable from quality non-kosher wines.  Unless pasteurized, a wine can only remain kosher if it's poured by an observant Jew.  Bottles of pasteurized wine sport the label ""mevushal.""",Passover wine,,[]
351,kuka,This African herb is a powder made from the leaves of a baobab trees.,,Adansonia digitata,['filé powder']
352,kumquats in syrup,,,,['fig preserves']
353,la-lot leaf,These are used as meat wrappers in Vietnam.,"la lot leaf, pepper leaf, wild betel",Piper sarmentosum,"['shiso', 'grape leaves']"
354,laksa leaf,"Vietnamese sprinkle this herb on their laksa soups. It has a strong, minty, peppery flavor.  It's sold in bunches with lots of pointy leaves on each stem.","daun kesom, laksa leaf, praew leaf, rau ram, Vietnamese cilantro, Vietnamese coriander, Vietnamese mint, water pepper",Persicaria odorata,['mint']
355,late harvest wine,"These pricey wines are produced from grapes that are picked late in the season, after they've shriveled a bit on the vine.  This concentrates the sugar and allows producers to turn the grapes into sweet, rich dessert wines.  Some of the best late harvest wines are made from grapes that have become moldy with the Botrytis cinerea fungus (also known as ""noble rot"").  The fungus pokes holes in the grape skins, allowing more water to evaporate.  Ice wine = icewine = eiswein is an especially sweet and expensive kind of late harvest wine in which the dehydrated grapes are allowed to freeze on the vine, resulting in a very sweet wine.  These and other late harvest wines are often sold in half-bottles, and are best drunk by themselves or with fruit or light desserts.  Don't serve them with chocolate or very sweet desserts.","eiswein, Ice wine, icewine",,[]
356,lemon balm,"Cooks use this herb in teas, salads, jams, and soups.  The fresh leaves also make an attractive garnish.","balm, balm mint, bee balm, common balm, melissa",Melissa officinalis,"['bergamot herb', 'lemon zest', 'chamomile']"
